,logFC,logCPM,PValue,FDR,up_down
JPH2,-4.72792216628939,2.57231702930614,1.56707569963246e-18,9.77660029909111e-17,Down
RAMP1,-4.53355150148178,4.63340541071426,1.75591801512623e-18,1.09169661423193e-16,Down
NUSAP1,5.33200008477781,6.89842768554395,1.79867771323423e-18,1.11443845943688e-16,Up
BLM,4.79094753740592,4.2636523742286,1.86389459595081e-18,1.15089108099291e-16,Up
DDR2,-3.80738904143453,3.76673507752105,1.97961312835271e-18,1.2181714916109e-16,Down
KLHL38,-4.98723680635409,-2.56712391675037,2.05981009744536e-18,1.26321006996394e-16,Down
CCNB2,4.96246282124586,6.01372720021357,2.07833240947743e-18,1.27024858789417e-16,Up
CTNNA3,-4.90080631972123,-2.59747501196891,2.1806938443869e-18,1.32830777075324e-16,Down
TGFBR3,-4.01277815016203,3.93993174614736,2.31961608149559e-18,1.40817097472611e-16,Down
SYT9,-5.48829935007842,-2.70481039496086,2.40653604474466e-18,1.45603506331363e-16,Down
ADH1B,-6.64501362517794,1.61146550342453,2.57437262057579e-18,1.55237252003283e-16,Down
APOLD1,-3.0104171543732,3.69345290077634,2.75947403848726e-18,1.65844389713084e-16,Down
KNL1,5.60484257962117,5.0305050250757,2.77763639083469e-18,1.66381342613786e-16,Up
SKA1,5.86042471797366,4.35798711242878,3.01174732700136e-18,1.79807299025942e-16,Up
PDLIM3,-4.70876073575711,3.4708186313003,3.14392023063064e-18,1.87078817684061e-16,Down
UBE2T,4.26092593558624,5.30528616359656,3.23503577457115e-18,1.91867417814203e-16,Up
CD300LG,-5.4316766678898,-1.85290677779695,3.72383926814158e-18,2.20133842638009e-16,Down
RRM2,5.87613094752525,7.42476044306834,4.00599735154085e-18,2.36039647870201e-16,Up
SYNE1,-3.33288291138705,4.22317246202731,4.05842142300156e-18,2.38349636015369e-16,Down
CENPA,5.40321413175155,4.32781087328227,4.28601466546221e-18,2.50898845513908e-16,Up
PLK1,4.74336474668042,6.14469501645169,4.31939873471916e-18,2.52034819375361e-16,Up
CDC45,5.33089811028883,5.27067210145908,5.79446053806217e-18,3.37013301616971e-16,Up
BRIP1,5.23637984546369,4.67183143430604,6.01125321403568e-18,3.48498056106313e-16,Up
SHISAL1,-4.59053280591671,2.47552231295096,6.47003164389722e-18,3.73893174805983e-16,Down
FAXDC2,-3.69326234904536,3.21268600200713,7.54488246299929e-18,4.3461415593571e-16,Down
ASPN,-4.28030706285185,3.43718751101528,7.92362556762364e-18,4.54977608230109e-16,Down
LPP,-2.51639411815489,6.75389048040124,7.97673985169296e-18,4.56573395320712e-16,Down
DGKB,-5.6658746774929,-1.5270937470686,8.74684153749506e-18,4.98210434723522e-16,Down
LHFPL6,-3.31203899926624,4.07072338383969,8.75944025553836e-18,4.98210434723522e-16,Down
ADAMTS4,-3.89983689194175,3.98605106464369,9.89069692626325e-18,5.60783854026813e-16,Down
TCEAL3,-3.15671892257126,4.35901881376408,1.00992652898849e-17,5.70814273280958e-16,Down
CAVIN2,-4.51693448034539,3.1688493995532,1.03617864737223e-17,5.83821906628788e-16,Down
KLF9,-3.27304824966418,4.72445263897475,1.07331068678664e-17,6.01781380175549e-16,Down
TACC1,-2.70123447971699,5.95244314406896,1.07472880985317e-17,6.01781380175549e-16,Down
GTSE1,5.55913900783667,4.93788755749904,1.13862044848672e-17,6.35582869542278e-16,Up
EGFL7,-3.56219194443349,4.17916912972005,1.32567480844142e-17,7.37713481364162e-16,Down
RAD54L,4.92792477841521,4.47312054876514,1.46247151147539e-17,8.11334195443116e-16,Up
ZWINT,4.69844434584406,6.55032834623535,1.57501745905455e-17,8.71090944378946e-16,Up
ITGA11,-4.27234126814684,3.98521496720157,1.79485607902362e-17,9.89640828892842e-16,Down
KIF11,4.73001449187043,6.2572788732791,2.03488216555709e-17,1.11856480015226e-15,Up
C14orf28,-2.37951115004824,2.0623415016611,2.21395382036229e-17,1.21330052830189e-15,Down
KIF20A,6.04166951350264,5.92825766116997,2.48073666970709e-17,1.35538430772178e-15,Up
MGP,-4.17107597636546,7.07790630525575,2.51379941952371e-17,1.36929920042334e-15,Down
COL14A1,-4.42463295660722,4.48094728920656,2.52259327587648e-17,1.36995050494135e-15,Down
FILIP1,-4.44008300853688,1.0083611662279,2.73447403512915e-17,1.48055756316452e-15,Down
PRLHR,-6.71255983740925,-2.94540967441769,2.77760103734829e-17,1.495597758369e-15,Down
ABCB1,-3.8567759421943,1.77014202989646,2.77884220218311e-17,1.495597758369e-15,Down
MAP6,-4.21304792533936,0.761970200388787,2.88445098965245e-17,1.54781700426886e-15,Down
MXRA7,-3.14301824812727,5.33449852437784,2.90375057122889e-17,1.55354963796014e-15,Down
AQP1,-3.73754710021542,5.73090218406168,3.12768137508475e-17,1.66840518321828e-15,Down
ORC6,4.68736713868189,4.50623964534624,3.15796425827135e-17,1.67958984001866e-15,Up
ST6GALNAC3,-3.93048044249378,-0.0196054841625743,3.2222616473916e-17,1.70874639713149e-15,Down
KIFC1,4.49417247377506,6.46649526935232,3.28164637789807e-17,1.73513443382704e-15,Up
SELP,-4.21519878872614,1.73284513753526,3.33543038114387e-17,1.75841549041006e-15,Down
CPQ,-3.25054685765277,3.82474767137957,3.71117326907774e-17,1.95080040937235e-15,Down
CLDN5,-4.09024258000538,3.17692110594397,3.89778941641972e-17,2.04294020866417e-15,Down
LIX1L,-2.64258835375575,4.41197637815361,4.33471957457954e-17,2.26536214288896e-15,Down
MATN2,-3.49861144352787,5.5958474671134,4.40751074773276e-17,2.29674620756132e-15,Down
FERMT2,-3.76508309395229,4.48106806123394,4.43636986681433e-17,2.30512244088364e-15,Down
OMD,-4.9624768141769,-0.271654337461171,5.94334633853798e-17,3.07926823229424e-15,Down
CCL16,-4.47946785874285,-3.55170023963477,6.10305928200054e-17,3.15295584110229e-15,Down
HIC1,-3.21596230762703,2.67506563660554,6.70243293308805e-17,3.45271045095936e-15,Down
PURG,-4.32173484565766,-2.15120342092247,8.03598656607273e-17,4.12788711641856e-15,Down
GPR182,-3.78219609008595,-2.71742236073114,8.35609003936032e-17,4.28012225595643e-15,Down
PIANP,-4.43053102445726,0.725516486976583,1.00651901586593e-16,5.1409455682897e-15,Down
RACGAP1,3.64799602243642,6.36243386923356,1.02166071739927e-16,5.20354314539797e-15,Up
FKBP7,-3.00717845967264,2.62454353125067,1.16175918376389e-16,5.89852976555491e-15,Down
PKIG,-3.16370898392411,4.39333945558429,1.16465701416392e-16,5.89852976555491e-15,Down
ILK,-2.76316424199688,3.27679559030859,1.17480785926763e-16,5.92247847727293e-15,Down
STAT5B,-2.08988659398414,5.85105340451636,1.17595523841581e-16,5.92247847727293e-15,Down
GADD45B,-3.11990713730417,5.50486351649383,1.27233429167546e-16,6.39002431167367e-15,Down
UBE2C,5.46852923871966,6.64247896276831,1.31486853266961e-16,6.58529990112029e-15,Up
PDE1A,-3.70083347359565,0.837294159910524,1.33738349618005e-16,6.67950815405161e-15,Down
ANGPTL7,-5.03197163779611,-2.72174636490285,1.34619006808125e-16,6.70491904074722e-15,Down
PDE1B,-3.44473708139594,0.99644828488967,1.41160871765639e-16,7.01137883728506e-15,Down
PLIN4,-4.36642595031781,2.27046690891486,1.54288878686881e-16,7.64238594155071e-15,Down
CCDC85A,-4.84121419166588,-1.50425412993201,1.61636157788137e-16,7.9843833559455e-15,Down
FANCI,3.74089200165257,6.57505239687469,1.63720175536032e-16,8.06523159812747e-15,Up
ZDHHC14,-2.52616783659691,3.60176665954026,1.68894996687695e-16,8.29748444217747e-15,Down
GSN,-2.6736817247396,9.14066380143061,1.71868078276015e-16,8.42060176988195e-15,Down
TMEM204,-3.12306931721888,3.54191138873332,1.77086077525449e-16,8.65274248721909e-15,Down
ADCY4,-3.14201295376469,2.6368524468654,1.78118841685448e-16,8.6796830151044e-15,Down
KLF2,-3.58518682018056,3.85053987660617,1.7958277361518e-16,8.72743236733609e-15,Down
SOD3,-3.69655022911997,3.75458078350929,1.89157242526251e-16,9.16802441599005e-15,Down
TMEM88,-3.60448590636908,0.742484023584045,2.00508011725644e-16,9.69211649172481e-15,Down
RECK,-3.54715011067935,2.35875383006335,2.02677771515971e-16,9.77080272843036e-15,Down
PCDHB15,-3.53363211830732,0.572014250671179,2.05267723745797e-16,9.86927215769793e-15,Down
AGTR2,-7.62026554137399,-1.1388176282709,2.10450091730233e-16,1.00915296646173e-14,Down
SVEP1,-3.84990637195322,3.21634607376799,2.17164835582251e-16,1.038589386087e-14,Down
VWF,-3.05714068955488,6.52791543599137,2.19794986601138e-16,1.04838719799432e-14,Down
SERP2,-3.80730539647502,-0.207123254647083,2.2253258928153e-16,1.05864448146332e-14,Down
CDCA3,4.58601791328126,5.00924016701312,2.2703502659263e-16,1.0772214551224e-14,Up
CKAP2L,6.10998295922253,4.57947475717779,2.35749256908695e-16,1.11563231025296e-14,Up
MYBL2,6.5914767058099,7.33727478074549,2.4328432715976e-16,1.14827654939541e-14,Up
OLFML1,-3.74646674992793,2.04485119332799,2.57545751766099e-16,1.21241511862736e-14,Down
DEPDC1B,5.16721585203984,4.13044386556043,2.99433620050812e-16,1.40593441914483e-14,Up
SYTL4,-3.02704860752958,4.24526826940003,3.59418627771116e-16,1.68319944382162e-14,Down
MT1A,-5.42240615151086,-0.114916670687239,3.84290870953712e-16,1.79501668479156e-14,Down
SLITRK3,-6.22832519890851,-1.61912488625773,3.90729111717136e-16,1.82037361350387e-14,Down
TSPYL2,-2.15465920431412,4.87914084152247,4.04911599350372e-16,1.88158663306371e-14,Down
GNG7,-3.7604689874122,1.32468536661284,4.33321270015618e-16,2.00842737747599e-14,Down
CDCA5,4.57457555478014,6.05435393026544,4.79168940025682e-16,2.21523486888796e-14,Up
PECAM1,-2.84838729866117,5.97015588159651,5.08690085643142e-16,2.34569878366902e-14,Down
AURKB,5.50540398786038,5.80255040839806,5.16958612082392e-16,2.37774586118509e-14,Up
CEP55,5.58316688025485,5.9722143803784,5.22253973722604e-16,2.39598960463576e-14,Up
FAM111B,6.01509554684604,5.51233759139556,5.38658993284222e-16,2.4649801139377e-14,Up
GINS1,4.26809970476046,5.53873595022438,5.89699375507342e-16,2.69171638997402e-14,Up
OIP5,5.23775062802952,3.2685316113999,6.31024545154781e-16,2.87307387604563e-14,Up
A2M,-3.22707171288635,7.53462849163889,6.60221279642109e-16,2.99223449586962e-14,Down
SLIT3,-4.14548428832722,3.49458823608004,6.60515435028347e-16,2.99223449586962e-14,Down
GRHL2,4.84899827954464,6.43811919659318,6.75335804530666e-16,3.05170540242805e-14,Up
CMTM5,-4.57843863714189,-3.24550070361955,7.04592688611944e-16,3.17086567281659e-14,Down
TACR1,-4.48255368815932,0.295808311982868,7.05223036494428e-16,3.17086567281659e-14,Down
SLC2A4,-3.78467403430285,0.427518471793581,7.30430171223988e-16,3.27603382765386e-14,Down
ZNF208,-4.41760768849226,-2.38299531707965,7.40760649184659e-16,3.31412270590556e-14,Down
FAM180A,-4.31376057942613,-0.918712354278954,7.69803059205625e-16,3.43553196967263e-14,Down
KIF14,5.87934902120189,4.45051194829628,8.36437823356691e-16,3.72369727286942e-14,Up
TIMELESS,3.45899567716645,6.92943630839073,8.72752589865059e-16,3.87579536829237e-14,Up
ANK2,-4.20298536130561,1.97875947558669,8.94394686898675e-16,3.9621464876617e-14,Down
ABRA,-4.02253654970397,-3.50408138010208,9.35600795943467e-16,4.13452998795606e-14,Down
PKMYT1,5.75518854680817,5.73557346912367,9.86210040699785e-16,4.34752250215578e-14,Up
PRELP,-4.33735675057369,4.56891165665232,9.98232822145493e-16,4.38978970323981e-14,Down
SLC45A1,-3.75755648546305,0.166275087469549,1.00571174519008e-15,4.41191794787766e-14,Down
ACVRL1,-2.99442122180366,3.72811239334908,1.02374946855884e-15,4.4801463393485e-14,Down
STARD8,-2.97257044718818,1.75043577006417,1.10816240481284e-15,4.83781311350498e-14,Down
IQGAP3,5.81758954600042,6.39907848609831,1.18580187623658e-15,5.16061523177813e-14,Up
CTSG,-5.01511098595991,-0.491427776420059,1.18782879710922e-15,5.16061523177813e-14,Down
AURKA,4.34803699126125,5.48735794859909,1.21328957941855e-15,5.25856036464338e-14,Up
PDE7B,-3.80430251363288,1.49083630312357,1.22606406242095e-15,5.30118346413663e-14,Down
PTGFR,-4.90838170364863,0.538803097507248,1.24495201768213e-15,5.36997245904519e-14,Down
CCDC89,-4.11618018367537,-1.92044490281622,1.26697264116572e-15,5.45191329838135e-14,Down
CCDC80,-4.03907059089186,6.88182458856866,1.32027111306473e-15,5.66773527822786e-14,Down
ECRG4,-5.23272401766653,-0.42550403958198,1.46195764625937e-15,6.26106801949083e-14,Down
FLNC,-4.48094987747373,4.68500109112968,1.83083029017071e-15,7.81642797021975e-14,Down
ASPA,-4.60502320035941,-0.462761239190553,1.83380423261395e-15,7.81642797021975e-14,Down
BCHE,-5.11043831298202,0.469655920625391,1.94615499523627e-15,8.27574871795048e-14,Down
SERTM1,-6.79539074054355,0.9045097685805,2.00231018685193e-15,8.4945065103389e-14,Down
BMERB1,-3.72003008438757,2.96199643871975,2.03699589001841e-15,8.62136992888073e-14,Down
ESCO2,5.62978395408285,3.99864036416105,2.2426991393775e-15,9.46975772435044e-14,Up
MFAP5,-5.10779255440781,4.62019543837914,2.43437449777777e-15,1.0255086961433e-13,Down
CCNB1,4.18474202245219,6.86721745101722,2.47514998356394e-15,1.04025534274261e-13,Up
PGR,-5.22458556496137,3.82225949276443,2.60664236682888e-15,1.09297120637034e-13,Down
SLC5A4,-3.87158639447733,-2.73059855788379,2.64235375569859e-15,1.10537443654862e-13,Down
KIF18A,4.80406454990748,3.95282977671336,2.77360376610635e-15,1.15759434960411e-13,Up
FBXO32,-3.08352969804055,5.83507972773659,2.9094413502777e-15,1.21148331513873e-13,Down
ASF1B,5.22567151916664,6.46562018495895,2.96634635660994e-15,1.23233236888657e-13,Up
LDLRAD2,-2.73391676149156,0.253637688524151,3.00944556263592e-15,1.24736329872013e-13,Down
SLC35F1,-4.32522825039811,-1.4455883703197,3.23044197358734e-15,1.33589148586651e-13,Down
RIPOR2,-3.49507461626772,2.70779204335314,3.34723861841149e-15,1.38102316452996e-13,Down
GPR146,-3.1175421744056,-0.395482283186605,3.39544341201825e-15,1.39771334974176e-13,Down
ARID5A,-2.51723291765034,4.78077167045903,3.49851704606702e-15,1.43686246789495e-13,Down
MEOX2,-4.95793628859385,-1.32567638209902,3.59317245069801e-15,1.47238407468375e-13,Down
ECSCR,-3.63839376955046,1.05269862501702,3.71337106312236e-15,1.51818776118132e-13,Down
KDF1,3.81261214202351,5.04656870706594,3.81385120529183e-15,1.55574066134416e-13,Up
AUNIP,4.53520077866511,3.49623460473769,3.97474310373006e-15,1.61771147088607e-13,Up
RBPMS2,-4.08609567071422,2.02971215088339,4.01109912341017e-15,1.62883146835778e-13,Down
FOXO1,-2.44937688378991,4.9862843341288,4.11092536846791e-15,1.6656176268197e-13,Down
PPM1K,-3.00140052716861,3.99628523708621,4.18894704868638e-15,1.69342410959227e-13,Down
TMEM200B,-3.62923852454964,3.12048193502374,4.23873744734121e-15,1.70971893010206e-13,Down
PCDHGA2,-3.81156126786367,-1.17088966627792,4.29972371480258e-15,1.73044684325649e-13,Down
CREBRF,-1.99492317559839,4.04201910775831,4.77345643479559e-15,1.91682448818184e-13,Down
ESRP1,4.22109790236913,7.16730657298697,5.38350269638744e-15,2.15699008035257e-13,Up
HMMR,5.48869406133462,4.82369286006567,5.81291889499716e-15,2.32387866245674e-13,Up
GREM2,-4.92678340702759,0.322049417208432,6.19028330018937e-15,2.46926566155784e-13,Down
TRIM63,-4.68468761836297,-2.3861560431307,6.3146173979562e-15,2.5133013617031e-13,Down
SPC25,4.06318339450204,3.79300395106814,6.67432294472661e-15,2.65061768047182e-13,Up
IL17B,-3.27009813773334,-2.13979494635526,7.19158463874004e-15,2.84976419860402e-13,Down
SAG,-4.07652201882017,-3.74178902027008,7.41054003382514e-15,2.93008852653218e-13,Down
HSD17B6,-3.18573612597221,2.43978382769758,7.63117633825374e-15,3.01072449406379e-13,Down
MFAP4,-4.25831019230546,4.89511444562096,7.97023426924934e-15,3.13762715883331e-13,Down
ZC3H12B,-2.9593925179958,0.0928255181202029,8.5056624717546e-15,3.34111316700948e-13,Down
ITGA7,-3.42585395944315,3.48619201060216,9.21981775154114e-15,3.61376769696276e-13,Down
NEXN,-3.72593809874716,3.30078047215485,9.46611549080985e-15,3.70225731668767e-13,Down
LRRC4B,-4.06614020371884,0.828172445001107,9.85932514653477e-15,3.84769767082298e-13,Down
TIMP2,-3.17905509641996,7.54958994377638,1.00798880972672e-14,3.9252782374455e-13,Down
E2F7,7.45357505455559,4.80756118116932,1.02216204492059e-14,3.97189260127548e-13,Up
LINC00672,-2.9338242462468,0.111314531136655,1.03381825677641e-14,4.00854691821048e-13,Down
CD81,-2.43808574283613,8.44595707867576,1.0593405836886e-14,4.09869328839171e-13,Down
ENPP1,-4.18637546113157,2.48705440128529,1.13771570160996e-14,4.39250837259692e-13,Down
COX7A1,-3.65006664637134,1.97466177837019,1.15822640800631e-14,4.46214148212689e-13,Down
PRX,-2.67253300484892,2.37596399047774,1.16160744964131e-14,4.46562522751234e-13,Down
SHCBP1,4.65869181859631,4.65764155926303,1.2310858142025e-14,4.72265472980236e-13,Up
RAD51,4.23284012556586,4.62439532953842,1.24040914590443e-14,4.74831781330295e-13,Up
ADAMTS1,-3.83666172743335,4.93974774102225,1.25921412057754e-14,4.81009122754515e-13,Down
MINDY4B,-4.18411061576327,-2.97916000331245,1.29099994959153e-14,4.92108437444722e-13,Down
RAMP2,-2.88592420752194,3.47173132265054,1.35261436129821e-14,5.14507108316598e-13,Down
EZH2,4.51890569127854,5.99206276934521,1.38562314129917e-14,5.25953373423665e-13,Up
CD93,-2.87804698528341,4.77764696612009,1.5513592730366e-14,5.87626212034663e-13,Down
CENPU,5.45677003289203,5.71036994001351,1.55531547719193e-14,5.87889686661857e-13,Up
ZNF728,-5.01097495569621,-4.36474840237808,1.58596746742759e-14,5.9822162003597e-13,Down
CCDC36,-3.34910894960914,-2.2136395217649,1.63482154275183e-14,6.1536184584166e-13,Down
PCLAF,5.17572583915759,6.13452568682802,1.74255433806114e-14,6.54546973234214e-13,Up
LRRC32,-3.22426668740066,3.84845701791056,1.96910054537046e-14,7.38105672204352e-13,Down
GRID1,-3.61137641549931,0.494311232454651,2.47184468308553e-14,9.24634017345063e-13,Down
RAD51AP1,4.38069383904854,4.56127829896043,2.49674631261138e-14,9.32015238434435e-13,Up
TXLNB,-3.54313171844958,-0.224087145049548,2.95860245536538e-14,1.10214054277351e-12,Down
TAL1,-3.38062934118699,0.4278477852875,3.0642503413928e-14,1.1391429619652e-12,Down
REV3L,-2.47777634009411,4.58047426317586,3.11091065650532e-14,1.15410944725907e-12,Down
ADGRA2,-3.51826948644996,3.84055178637788,3.31718809866592e-14,1.22810885870527e-12,Down
IL17D,-3.20283604225626,0.0553368125293589,3.56480428083943e-14,1.31576232098798e-12,Down
FAM83D,6.04710576055094,5.79056467295521,3.56854007189752e-14,1.31576232098798e-12,Up
YPEL4,-3.13283004244319,0.209035760826021,3.59720480620838e-14,1.32362454399872e-12,Down
NAALADL1,-3.24195702874796,1.37507926680948,4.32792873632647e-14,1.58925774166937e-12,Down
CDT1,4.94137220328144,6.2206764003958,4.46672543228089e-14,1.63689145414684e-12,Up
ZNF521,-3.71020375286903,1.80187101530206,4.4839033050732e-14,1.63985348053691e-12,Down
ITIH3,-3.86884823848771,-0.42131740034468,4.64714872566217e-14,1.69611521303014e-12,Down
TMEM200A,-3.67027678920561,2.49790443020317,5.99901862612027e-14,2.1850970874535e-12,Down
CDO1,-4.59653531134473,-0.31217088789819,6.47196083664796e-14,2.35260995735409e-12,Down
CDC25C,4.70452276182407,3.77562366552959,7.22629381485527e-14,2.62153073404106e-12,Up
TPM1,-3.46288810500901,7.55281301704929,7.24626628344806e-14,2.62349761226041e-12,Down
EZH1,-1.7223958781846,5.03444349450599,7.26243194294863e-14,2.62408112086902e-12,Down
PARVA,-2.33128739330443,5.80431044264172,7.62694205067442e-14,2.7502753034732e-12,Down
KCNN3,-3.56134284121753,1.71366749471748,8.22363485011303e-14,2.95952367959158e-12,Down
GDAP1L1,-4.20451279666384,-3.27683784561569,8.74882693993624e-14,3.14225796269025e-12,Down
GYPC,-3.24063220234284,3.34152859537757,8.8433923100823e-14,3.16990782009511e-12,Down
TNFSF12,-2.62845461374516,3.70962190163637,8.91012493691171e-14,3.18749112326425e-12,Down
DNAJC18,-2.40763371985019,2.50612454688545,9.03442070707748e-14,3.22555654155657e-12,Down
MAP3K20,-2.28887678907157,6.03449513000278,9.30765090570661e-14,3.31654043142075e-12,Down
ANLN,5.83600017776961,6.70238492345301,9.87773309453211e-14,3.51273230166497e-12,Up
ITPKB,-2.41327335133371,5.5352243120771,9.98501762910118e-14,3.54389503647036e-12,Down
GPRASP2,-2.81640780993496,2.96558543593045,1.02513824696761e-13,3.63128538169469e-12,Down
TSPAN2,-3.91085825013918,2.73971423739215,1.08096137767763e-13,3.82151639990739e-12,Down
EID1,-1.95677620915853,6.60696451766209,1.09656577738195e-13,3.86909607949054e-12,Down
SCRG1,-4.41291502296301,-1.59381114204164,1.11358868605915e-13,3.92148515813406e-12,Down
ATP8B2,-3.1983669563051,4.26863944975148,1.22018002222398e-13,4.28846896699772e-12,Down
BIRC5,4.90582788700152,6.54749621463548,1.2651776337468e-13,4.43796745845424e-12,Up
