,logFC,logCPM,PValue,FDR
DDX39B-AS1,0.544951472174149,3.46844707589981,0.603283901566131,0.833899374724226
AC015819.2,0.81621060630578,3.56155013787583,0.603808693941688,0.834472223522775
AC084026.1,2.91707075409588,2.4208156814311,0.603948312121502,0.834512643996835
VWA8-AS1,-0.296185549410092,4.05904111304851,0.604662616403774,0.835346983853267
AC018529.2,0.38853302092056,5.33850985975773,0.605257421289885,0.836015959512755
OCIAD1-AS1,-0.256460311616815,4.52594693373727,0.605634309478932,0.836383746843873
C15orf56,0.393575089499496,5.90457341889607,0.606009697645826,0.836749328688841
MANEA-DT,0.360543751331821,5.75620118907517,0.606436735490188,0.837186079430584
AC024941.2,0.60595846736631,4.38253927715951,0.606838531888871,0.837540828536023
HHATL-AS1,2.00502933910332,2.76693743807547,0.607142683282617,0.837540828536023
AL390778.2,-0.121230789902071,6.06310545454719,0.607205575127939,0.837540828536023
AC092902.2,1.84929476543122,2.67886843117911,0.607222643601732,0.837540828536023
AC093843.1,3.25262193692043,2.53878738845197,0.607247562760809,0.837540828536023
AC090627.1,-0.350563160028655,2.89492985561677,0.607659989107706,0.837956807886808
LINC02065,2.14739170299523,3.22687429257941,0.607966792993465,0.838227009814658
AC010186.3,-0.190848774135003,8.54829457137274,0.608228524124156,0.838434981021467
CACTIN-AS1,-0.209909828789394,5.18886802336155,0.60911730402241,0.839507097286445
F11-AS1,-0.190909541394327,3.27395018151081,0.609660040824673,0.839682967255776
AC074212.1,0.354048913025381,7.2844696426436,0.609664686284247,0.839682967255776
LINC00536,2.06318972564211,2.92133250849441,0.609837501871669,0.839682967255776
AC040174.2,2.84288482126398,3.729752119162,0.609859887585759,0.839682967255776
AC091057.4,-0.364182098005265,3.48708354954083,0.609902651056993,0.839682967255776
AC010247.2,-0.269920942784769,4.48397145663765,0.609911236102198,0.839682967255776
LINC01096,1.20498362974079,5.04972141383657,0.610338106477782,0.839953222227655
U47924.3,-0.258392951911234,4.12867975650564,0.610517517098931,0.839953222227655
AL139280.1,0.0519946205894289,2.50577161564347,0.610613993354046,0.839953222227655
AC063926.1,-0.281697449714554,2.58813570462964,0.610645290356343,0.839953222227655
PROSER2-AS1,0.924383500038257,6.70551892731556,0.610662989364558,0.839953222227655
AL078590.2,-0.306717011199987,4.51167136980254,0.610783355691908,0.839965978971721
AL359551.1,1.82639683984024,3.07181122507417,0.61099653166593,0.840058590687372
AL133410.1,0.804170751633925,5.51694690774086,0.611072906861599,0.840058590687372
AL157392.4,-0.263977338483303,4.13756967693597,0.611384642117468,0.840290423387549
LINC00595,-0.369916404175325,2.75876472236082,0.611463815563853,0.840290423387549
AC009041.1,1.04547588605688,2.90582861452988,0.612267351545886,0.841241767224867
LINC02688,2.17983096153894,8.23452878641208,0.612535034867648,0.841350617611609
AC002456.1,-0.273884215306322,4.87448300531357,0.612569124448076,0.841350617611609
AL844908.1,0.452348686342145,5.51909662950622,0.613067864503631,0.841766779528545
AC127526.2,1.24120358878862,3.72274927946775,0.613253602377803,0.841766779528545
AL135936.1,-0.20327294523052,2.52606708148476,0.613316531359997,0.841766779528545
AC044893.1,3.54853768410534,4.61081401408218,0.613363813276094,0.841766779528545
LINC02313,1.81802192175526,4.16541864334344,0.613428773337162,0.841766779528545
AP005136.3,0.336040441392586,5.8496392159901,0.613865570615777,0.842213315083631
AC036108.2,-0.286360126852646,3.64248693384607,0.614216326219178,0.842410903114221
AL445931.1,0.566141666049158,4.60152814298706,0.614311621428948,0.842410903114221
ITFG2-AS1,0.394609619454478,3.95362124052848,0.614368991709813,0.842410903114221
AP000229.1,0.884465404554442,4.08838187404188,0.614455248072335,0.842410903114221
AC005842.1,1.00989203246681,3.1837512468217,0.614827254548763,0.842708932636683
AL390294.1,3.47096224780091,2.62932976686797,0.614895540451869,0.842708932636683
LINC02273,0.703141555378655,5.2290448422706,0.615580402878796,0.843494640479627
UBAC2-AS1,0.308034481763677,6.95236917987173,0.615735966543401,0.84352271933699
ZNF337-AS1,0.298217189533794,7.79826337420307,0.61582401940751,0.84352271933699
MGAT3-AS1,-0.323262288423519,3.82102046177264,0.616067824865087,0.843665313637004
AC079226.1,2.97667679872934,2.44081176280621,0.616151284473421,0.843665313637004
AC244090.1,0.390937078821726,8.83332345768868,0.616341544747708,0.843699577914146
AC078860.2,2.20845971381987,2.84104842460293,0.616492402036014,0.843699577914146
AC010680.5,-0.343656716254189,3.33725886086275,0.616511065728827,0.843699577914146
CNIH3-AS1,3.71148454924528,2.73504952320803,0.616971969500271,0.844038459946816
AC137630.3,0.619652024404069,4.07751518185407,0.616998845677865,0.844038459946816
LINC02435,3.50316926005112,2.64326866676035,0.617093586375612,0.844038459946816
PANTR1,6.24143483959232,4.41790603829684,0.617246239119245,0.844094558506169
AC096541.1,-0.486036308832905,2.76000798558282,0.617460016668257,0.844109576269174
AC022916.2,-0.178374464349776,7.62417056068564,0.61748050077302,0.844109576269174
TRPC7-AS1,3.56466956171098,2.67770752484115,0.617639638790124,0.844174495461339
AP001453.2,-0.269780151171872,4.05932972284634,0.617840850538104,0.844262680844641
LINC02571,3.99063742862722,2.88628885179549,0.617927479935755,0.844262680844641
AC105290.1,-0.0532331079429,2.76696557651124,0.618287350063515,0.844552215220576
AC079354.2,0.724502137718815,3.30159434259669,0.618362791093917,0.844552215220576
AC092669.1,2.79834336079666,2.38120620947418,0.618868174295008,0.844809570054697
AL049775.2,3.72880519892382,2.73867147560718,0.618916058100249,0.844809570054697
NADK2-AS1,0.619339343420789,4.23000571085607,0.618972779084457,0.844809570054697
AC104071.1,4.48325828001918,3.16367049997679,0.618998150787332,0.844809570054697
AL731563.4,0.296172971699119,6.42043956135178,0.619371510675381,0.845166393380024
HCG18,0.212964716148975,11.1415655443006,0.619562293187132,0.845166393380024
AC011477.2,-0.272783801373243,5.33603235453167,0.619666779539468,0.845166393380024
TUG1,0.164233767885613,14.0376232219115,0.619706716690762,0.845166393380024
AC099518.6,0.569086705731943,6.84589870142406,0.619876827115945,0.845245931437991
AP000350.6,1.03739994300244,6.1247343674781,0.620567982598216,0.84593754281928
AC093496.1,2.37420717861026,2.92324739437451,0.620646404054927,0.84593754281928
FP671120.8,0.775502919088461,5.93323486352899,0.620843796191067,0.84593754281928
AL158212.3,-0.189686225802304,8.98399953429399,0.620928778322825,0.84593754281928
ZNF236-DT,-0.195617292913791,6.42859706763334,0.620943441693824,0.84593754281928
AC006213.3,-0.377447136758722,3.07623838889134,0.621408096162846,0.846285983036668
LINC02669,2.96634024340918,2.43743714410889,0.621423062798516,0.846285983036668
AL357874.2,0.705504413225957,2.93444066877084,0.621717570806322,0.846534585425284
AC009093.4,-0.380901948700947,2.98101647263365,0.621968893879672,0.846724307998595
AC009269.5,-0.25730488563785,3.88370032986501,0.622157003227014,0.846735025579822
STK32A-AS1,-0.275624912728991,2.57115379599241,0.622241305846888,0.846735025579822
AC084357.2,0.424481074965424,3.85103392273895,0.622312728097748,0.846735025579822
AC084824.4,-0.203763159817852,4.74524385538957,0.622445557724353,0.846763379264813
AC007566.1,0.290866665261092,5.63185719584422,0.623002550950016,0.847368643233149
AC012358.1,0.578595273669029,3.60585623794523,0.623136038129029,0.847379024262166
AC010207.1,-0.242298713128561,5.1351218557389,0.623351294074788,0.847379024262166
AC090948.1,-0.21176549304001,5.02188653600846,0.623408765371827,0.847379024262166
AL035258.1,5.56208290475837,3.89077166068677,0.623458472684887,0.847379024262166
AL391097.2,1.10945671767383,3.13846552123527,0.62382140010995,0.847594953233162
AC092279.2,-0.258720665978598,6.70250882821439,0.623871760804245,0.847594953233162
SILC1,4.98409653833471,3.45701315991443,0.624022193346825,0.847594953233162
AF117829.1,0.233674349553814,8.91356419829517,0.624065745886657,0.847594953233162
AC053513.1,3.44756886899808,2.61424117759908,0.624745713038307,0.848366080510531
LINC02413,2.3397408468117,3.47449945218641,0.625306988365284,0.848975783629002
AL008721.2,-0.209443630367393,7.11210441751364,0.626040563462602,0.849819156255069
LINC00839,-0.25430039669947,7.73048747144813,0.626181178023425,0.849857455938811
FAM242C,0.947603352889086,3.75638677382816,0.626547817124411,0.850202448901234
AC022098.2,-0.221396823637437,2.93002383417253,0.627108295585299,0.850810303771836
AC083805.2,-0.340774907216568,2.98917260964086,0.627331170451623,0.850957415079289
AC073073.2,0.219703845673253,7.16666129116998,0.627441818419129,0.850957415079289
AC116049.2,4.21706909735409,2.99608289705592,0.627848212192356,0.851272775882917
LINC00623,0.394727879299703,8.81239523515097,0.627962278763529,0.851272775882917
AC011825.2,0.573978666061974,3.78281917702316,0.628169611037547,0.851272775882917
AC138150.1,0.383720736354594,3.62924203714256,0.628280704409179,0.851272775882917
AC104964.1,0.755112399238186,4.9449777348973,0.628707733730124,0.851272775882917
AC073323.1,5.4722877088222,3.82120763418856,0.628762387309103,0.851272775882917
LINC00630,0.306584333528616,7.65894468395413,0.628897811209626,0.851272775882917
AC004471.2,0.498210055547244,4.83612992868712,0.628960028917837,0.851272775882917
AC079779.2,-0.349831097623261,3.49802374810263,0.629098804477003,0.851272775882917
AC004816.2,0.793083921842135,3.66058368131101,0.629168014568823,0.851272775882917
AL139423.1,0.310879324114437,7.43177262332505,0.629173759182754,0.851272775882917
BX284668.5,0.415108268442538,8.82222160392528,0.629206821249229,0.851272775882917
AC099850.2,-0.182901799501394,6.8709379087664,0.629326981151139,0.851272775882917
AC103808.3,0.113792374012038,2.32125951797929,0.629349284204924,0.851272775882917
AC012123.1,-0.0665591714684986,4.4451610666863,0.629363155295001,0.851272775882917
AP001160.2,-0.217633170351291,4.06695529526489,0.629543864448684,0.851364900571722
LINC01989,3.81736034309589,2.78199612415931,0.630739424887574,0.852829183042731
AC007849.1,-0.308511001197281,3.82258324373804,0.631337306794204,0.85348495917593
G2E3-AS1,4.20808429799483,4.18886589303926,0.631697083520159,0.853818671522332
AC007368.1,0.0899269636314825,2.3117895114671,0.631914287971765,0.853952099873856
LINC01736,-0.207761895700694,2.56005952981622,0.632052990793764,0.853952099873856
EMC1-AS1,-0.179716304661956,5.88264625971099,0.632215353068355,0.853952099873856
B4GALT1-AS1,-0.183397257752867,6.58084432533787,0.632247567133163,0.853952099873856
AC092118.1,0.973992878955902,6.20852709290496,0.632400764907088,0.854006462486603
AC139099.2,1.43166278334959,3.5360708815695,0.632572362588439,0.854085648844855
AC010980.2,-0.254431768354513,6.40883683183854,0.633002664376737,0.854393886502384
AP005131.6,-0.251011475947511,4.54945805280773,0.633189797060969,0.854393886502384
AC016738.1,0.59571799247282,5.57417111425132,0.633372263893679,0.854393886502384
LINC01393,0.671388817771656,4.72075265971331,0.633401815646316,0.854393886502384
C17orf102,-0.596232734104878,2.25591444514473,0.633640251192558,0.854393886502384
AL358473.1,1.19193926692489,3.16131884681531,0.633663233243589,0.854393886502384
AC079089.1,1.07845680979268,3.96367618322702,0.633716753671266,0.854393886502384
AL356056.1,1.68287504103802,2.63177496351362,0.633783338027549,0.854393886502384
ECI2-DT,-0.311144640154619,3.64016902121548,0.633817657636803,0.854393886502384
ST3GAL6-AS1,0.664209417645555,5.12544843250791,0.63409133613134,0.85461044429395
KCNQ1OT1,0.418926457242919,9.1058626640539,0.634379094491321,0.854845897959165
AC087623.1,1.23247834252588,5.44323801545854,0.634636076075641,0.85503980242479
AC010595.1,5.07350723909163,3.52849024971375,0.634869022719195,0.85509713772717
AL133227.1,-0.303520626499583,3.18682385296145,0.635064826781082,0.85509713772717
AC005042.2,3.23426292360081,2.53532625465709,0.635172490990393,0.85509713772717
AC007292.2,0.248653341878367,5.76748469659645,0.635230708015098,0.85509713772717
AL121956.1,-0.259735363964136,2.65750772803801,0.635244097687279,0.85509713772717
AC130456.1,-0.226028285523529,2.6762671296851,0.635520727925433,0.855317234575329
AC010422.4,0.542200071896627,3.74035796478913,0.636261916369001,0.85616236868945
AC008708.1,4.99945740603757,3.47522320463572,0.63712701990071,0.85717391414044
AL139021.2,-0.243573213277065,3.65946322639095,0.637684473568675,0.857771269285315
AC246817.1,-0.208694988041737,2.71021184260289,0.637869883010064,0.85782636531282
LINC01213,1.21209717505319,3.87877768619116,0.637954660310733,0.85782636531282
LINC00622,-0.239861118620411,5.7421740213533,0.638065795333858,0.85782636531282
AL035706.1,1.57575961367125,2.66607274596784,0.638382262647156,0.857945062949423
AC138625.1,3.32527376907959,2.57007577348424,0.638403496949447,0.857945062949423
AL158817.1,3.04852318004812,2.4660252528544,0.638494494010899,0.857945062949423
AC011816.2,-0.332969421899353,3.09740831093,0.638814221202826,0.858026642431605
AC105285.1,-0.182320229147576,6.75779473202997,0.638921139757049,0.858026642431605
LINC02109,4.54025489739576,3.18273881984415,0.638993185965633,0.858026642431605
AC010605.1,1.3187886338277,2.8001028084978,0.639009128889349,0.858026642431605
AC098820.4,0.780464429130599,3.24259966442075,0.639321456143926,0.858072928383117
AC121154.1,3.91557474750111,2.83392597274897,0.639323629894132,0.858072928383117
AC009404.1,0.334731205945926,7.29343765361505,0.639414214795961,0.858072928383117
AC010973.1,0.487310483765217,3.88297582219688,0.639497546811118,0.858072928383117
AL359710.1,-0.349818892472089,3.09537703406688,0.639870392736184,0.858247942207189
AL049649.1,2.04473178315934,3.49786920005697,0.639950206943697,0.858247942207189
AC027031.2,-0.224491720820232,8.47956129400986,0.639968509213614,0.858247942207189
RPS6KA2-IT1,0.802440449569037,3.54460328396926,0.640224536568952,0.858439035466899
LINC01126,-0.225810242479621,5.01382633758026,0.640773133100953,0.858940697920599
AC022762.2,0.331480447932586,6.35063001169765,0.640932339514156,0.858940697920599
AC016168.2,1.57567549219297,3.19160618700651,0.640939481241638,0.858940697920599
AC009303.2,0.726588798129023,3.15128112127246,0.64112707588063,0.859039840640341
LINC01191,1.01066687035758,3.53236228088548,0.641578242424078,0.859164445711481
AL359076.1,0.341134996782116,7.47679867717344,0.641636383559023,0.859164445711481
SND1-IT1,-0.293954220797876,3.35674825131933,0.641641128298304,0.859164445711481
AC244035.1,2.58013491755562,3.55010638475573,0.641695366640163,0.859164445711481
LINC01504,0.615863944791991,5.85434465573563,0.64185326251936,0.859164445711481
AC021678.2,2.84478131018534,2.39760375953399,0.642033698996357,0.859164445711481
DLGAP1-AS5,4.33536515040634,8.06646937433405,0.64211490326898,0.859164445711481
AP001033.3,0.478789343035036,5.82553534125649,0.642203914610478,0.859164445711481
LINC01534,-0.182485588998868,6.49326558622035,0.642242751906003,0.859164445711481
TAF1A-AS1,0.355059728750505,6.81227880480717,0.642370081034844,0.859182767150974
AC009779.3,-0.137738201301648,9.20918794563467,0.642648816303914,0.859403555018375
AC016705.2,-0.175151600502607,7.18706298322181,0.642823673279128,0.859485374653136
KMT2E-AS1,0.270995854038236,8.97300204641011,0.643048746417743,0.859531559193715
AP003096.1,0.41581388911838,4.73667143523253,0.643085574706897,0.859531559193715
LINC01058,0.686970739278025,3.25820657423274,0.643546982369264,0.859996241373984
BACH1-IT2,0.376264715371343,5.09996696578141,0.644194307819334,0.8605594773895
RAD51-AS1,-0.151038969935722,8.5594630046145,0.644218792496507,0.8605594773895
AC064807.1,0.210130868419634,7.91309524844873,0.64436446493786,0.8605594773895
CERS6-AS1,0.447317381612911,3.52998543401701,0.644423721859456,0.8605594773895
AC012146.1,0.370658224658149,7.85775176001751,0.64462704077347,0.860678978507542
ARLNC1,1.10064538884414,5.45645005253881,0.645159186784204,0.861237396058504
PAPPA-AS2,2.98522446767348,2.44379510255184,0.64546152627084,0.861264366577448
AL591684.2,0.376687432844921,4.12028349631341,0.645489650074209,0.861264366577448
VCAN-AS1,2.89204794216046,2.41247586531282,0.645521116967914,0.861264366577448
AC121761.1,0.398421514184831,7.60165513637101,0.645761831104177,0.861433522402732
AC099684.2,1.32043315410599,3.4409504241218,0.646171807642497,0.861636561254724
LINC01033,1.6888290874603,2.99517621656066,0.646260549024099,0.861636561254724
AC012360.2,-0.225159529835873,4.59626214301358,0.6462765497187,0.861636561254724
